Scores for the first eight non-phylogenetic PCÕs for all species (n = 2028) in our data. ,,,,,,,,,,,,
,,,,,,,,,,,,
TipLabel,Genus,Family,Order,Subgroup,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
Oreothraupis_arremonops,Oreothraupis,Emberizidae,PASSERIFORMES,Passeroidea,0.106499078,-0.098289629,0.001196085,-0.001265622,-0.008260246,0.017663608,-0.009526467,-0.014126873
Oreotrochilus_chimborazo,Oreotrochilus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.290196407,-0.053657382,-0.012309537,0.012577589,0.021888658,0.005896186,0.003041385,0.00994004
Origma_solitaria,Origma,Acanthizidae,PASSERIFORMES,Meliphagoidea,-0.106367233,-0.004591887,0.016811603,0.004129705,-0.004258551,-0.00535331,0.004452923,0.004301522
Oriolia_bernieri,Oriolia,Vangidae,PASSERIFORMES,Corvoidea,-0.089804927,-0.144640184,0.024155359,-0.005380741,-0.043355563,0.002473081,0.003818809,-0.00931805
Oriolus_sagittatus,Oriolus,Oriolidae,PASSERIFORMES,Corvoidea,-0.085218516,-0.085370007,0.00729567,0.004585493,-0.025996435,-0.005294526,0.003660635,-0.003654533
Oriturus_superciliosus,Oriturus,Emberizidae,PASSERIFORMES,Passeroidea,0.134061777,-0.110141253,-0.007020935,-0.027303602,-0.0581142,0.048025633,0.001233401,0.001332501
Ornithion_inerme,Ornithion,Tyrannidae,PASSERIFORMES,Tyrannidae,0.029606126,-0.022682729,0.061829019,0.007541253,0.015472761,-0.012870178,0.001810334,-0.008062885
Ortalis_vetula,Ortalis,Cracidae,GALLIFORMES,GALLIFORMES,0.108591584,0.032449754,-0.045809462,0.007958048,0.031515122,0.023013949,0.006687944,0.008953228
Orthogonys_chloricterus,Orthogonys,Thraupidae,PASSERIFORMES,Passeroidea,0.037986421,-0.083763844,0.055209629,0.036928127,0.01762013,0.009516489,-0.003453492,-0.007023693
Orthonyx_temminckii,Orthonyx,Orthonychidae,PASSERIFORMES,Pomatostomidae,0.007452642,0.0861233,-0.037992932,-0.031428829,-0.00750788,-0.0011015,-0.007705408,0.008203311
Orthopsittaca_manilata,Orthopsittaca,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.278745534,-0.21745944,-0.099771171,-0.056806349,0.022591822,-0.034339684,0.017921469,0.041125959
Orthorhyncus_cristatus,Orthorhyncus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.23942586,0.186540326,-0.071334342,-0.034031157,0.022948179,-0.004031616,-0.015139923,0.010501167
Orthotomus_cuculatus,Orthotomus,Sylviidae,PASSERIFORMES,Sylvioidea,-0.185704235,-0.005110395,0.028351314,-0.012039024,0.024468899,0.003491038,-0.005609717,-0.003072086
Ortygospiza_gabonensis,Ortygospiza,Estrildidae,PASSERIFORMES,Passeroidea,0.209107429,-0.131776205,0.031166674,-0.040536217,-0.053153253,0.022353086,0.010857603,0.015797414
Ortyxelos_meiffrenii,Ortyxelos,Turnicidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.122210667,0.040596058,0.001613256,0.021268102,0.01207267,-0.013672339,-0.015819302,0.012687195
Oryzoborus_nuttingi,Oryzoborus,Emberizidae,PASSERIFORMES,Passeroidea,0.361444114,-0.214424548,0.042740954,-0.045746223,-0.059878229,0.018666021,-0.024157466,-0.001764783
Otidiphaps_nobilis,Otidiphaps,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.126619916,0.048317865,-0.033981721,0.006060557,0.009947648,-0.018476687,0.004503313,-0.010870408
Otis_tarda,Otis,Otididae,OTIDIFORMES,OTIDIFORMES,0.01368226,0.170447697,-0.086048583,-0.021772688,-0.002104873,0.006259946,-0.003135947,0.018152716
Otus_leucotis,Otus,Strigidae,STRIGIFORMES,STRIGIFORMES,0.286555832,-0.083052679,-0.040026432,0.051567409,0.006082636,-0.03713306,0.006417527,-0.001075572
Oxylabes_madagascariensis,Oxylabes,Sylviidae,PASSERIFORMES,Sylvioidea,-0.106438802,-0.030267158,-0.016924365,0.003328874,-0.006539969,-0.0199055,0.004132514,-0.021236442
Oxypogon_guerinii,Oxypogon,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.213805141,0.099462478,-0.044718992,-0.015935479,0.018997399,0.001515351,-0.011444247,0.011491461
Oxyruncus_cristatus,Oxyruncus,Cotingidae,PASSERIFORMES,Tyrannidae,-0.000545813,0.029490312,0.066889815,0.004249584,-0.042412877,-0.003885066,0.01156893,0.000884055
Oxyura_jamaicensis,Oxyura,Anatidae,ANSERIFORMES,ANSERIFORMES,0.067948866,0.015575849,0.124100913,-0.158746232,0.145508637,0.020829028,0.041522803,-0.020599927
Pachycare_flavogriseum,Pachycare,Pachycephalidae,PASSERIFORMES,Corvoidea,-0.026958243,0.070222873,-0.00650022,-0.004971127,0.005612984,-0.011458852,-0.002108181,-0.003147806
Pachycephala_albiventris,Pachycephala,Pachycephalidae,PASSERIFORMES,Corvoidea,0.022299199,0.0375656,0.011749637,4.55E-05,-0.006273788,-0.006784434,-0.012844939,-0.007012391
Pachycephalopsis_poliosoma,Pachycephalopsis,Petroicidae,PASSERIFORMES,Petroicidae,-0.029980757,-0.034909911,-0.000103673,-0.002837515,-0.002805779,-0.019727245,-0.003116851,-0.00479864
Pachycoccyx_audeberti,Pachycoccyx,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.086701829,0.082414528,-0.013579473,0.038814737,-0.009652924,0.011548319,0.004702564,0.011564311
Pachyptila_belcheri,Pachyptila,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.076444114,0.021812945,-0.001273929,0.008585965,0.011566128,-0.041642922,0.052808081,-0.002007107
Pachyramphus_viridis,Pachyramphus,Cotingidae,PASSERIFORMES,Tyrannidae,0.094389401,0.105141949,0.046556597,-0.013721868,0.022573711,-0.004065406,0.002998176,0.007673287
Padda_oryzivora,Padda,Estrildidae,PASSERIFORMES,Passeroidea,0.196945484,-0.239019923,0.077810606,-0.021608689,-0.021978794,-0.004195854,-0.010105891,0.010130172
Pagodroma_nivea,Pagodroma,Procellariidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.005992414,0.039526188,-0.131464025,0.004863988,0.017034349,-0.017440654,0.063098959,0.01061402
Pagophila_eburnea,Pagophila,Laridae,CHARADRIIFORMES,CHARADRIIFORMES,-0.072909975,0.120480248,-0.072014092,-0.014337733,0.016683423,-0.001297178,0.002621061,0.001412575
Palmeria_dolei,Palmeria,Fringillidae,PASSERIFORMES,Passeroidea,-0.118701762,0.246339314,-0.099163098,-0.012322919,-0.010017007,0.030471494,-0.007691992,0.009759823
Pandion_haliaetus,Pandion,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.222719414,-0.128642703,-0.043894013,0.07540397,0.03500445,-0.037914785,0.012067057,-0.0230793
Panterpe_insignis,Panterpe,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.3301983,-0.040987727,-0.002383178,0.004951438,0.011100583,0.007508114,-0.007275188,0.00347548
Panurus_biarmicus,Panurus,Timaliidae,PASSERIFORMES,Sylvioidea,0.099578416,-0.059690135,-0.005059448,-0.011197005,0.002074596,0.012740971,-0.00090909,-0.00991525
Panyptila_cayennensis,Panyptila,Apodidae,APODIFORMES,APODIFORMES,0.382986299,0.302392435,0.129763042,0.070208145,-0.017195308,0.018350844,0.014991764,-0.00041383
Papasula_abbotti,Papasula,Sulidae,SULIFORMES,SULIFORMES,-0.134304936,0.079922006,-0.058150399,-0.022218911,-0.019347896,-0.002208512,0.009519039,0.004885038
Parabuteo_unicinctus,Parabuteo,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.25213104,-0.091484991,-0.102030667,0.013899242,-0.001313769,-0.026265518,0.017196779,-0.01538038
Paradigalla_brevicauda,Paradigalla,Paradisaeidae,PASSERIFORMES,Corvoidea,-0.173525203,-0.145025724,0.003375882,0.018790405,0.007540311,-0.00211548,-0.003608192,-0.002171029
Paradisaea_raggiana,Paradisaea,Paradisaeidae,PASSERIFORMES,Corvoidea,-0.121325548,-0.076766173,0.002244855,0.018142774,-0.016686887,-0.002114947,-0.004249219,-0.010818859
Paradoxornis_heudei,Paradoxornis,Timaliidae,PASSERIFORMES,Sylvioidea,0.387977692,-0.324939423,-0.12973154,-0.122757398,-0.0591119,-0.043119662,0.005972917,0.018263162
Paramythia_montium,Paramythia,Melanocharitidae,PASSERIFORMES,Corvoidea,-0.007075845,-0.038194301,0.051680555,0.005259967,-0.012852126,-0.005389804,-0.005719946,0.000555838
Pardalotus_quadragintus,Pardalotus,Pardalotidae,PASSERIFORMES,Meliphagoidea,0.290462131,0.002664654,-0.044554863,-0.037506091,0.029766117,0.012235037,-0.028014558,-0.007055065
Pardirallus_maculatus,Pardirallus,Rallidae,GRUIFORMES,GRUIFORMES,-0.243295143,-0.119505544,-0.00808263,0.019133556,4.52E-06,0.003990013,0.027551411,0.000858897
Parkerthraustes_humeralis,Parkerthraustes,Cardinalidae,PASSERIFORMES,Passeroidea,0.199618912,-0.056381323,0.048364677,0.023762672,0.030870011,-0.003595376,-0.024054217,0.000450188
Parmoptila_woodhousei,Parmoptila,Estrildidae,PASSERIFORMES,Passeroidea,0.045959248,-0.110531629,0.082624022,0.021223766,-0.002446681,0.003134631,0.016041792,-0.001492532
Paroaria_coronata,Paroaria,Emberizidae,PASSERIFORMES,Passeroidea,0.116965435,-0.104038798,0.036227374,0.024685215,-0.02555672,0.019712647,-0.006215803,-0.001214107
Parophasma_galinieri,Parophasma,Timaliidae,PASSERIFORMES,Sylvioidea,0.052903997,0.149720044,0.011208838,0.00109799,-0.013396914,-0.017448584,-0.007871738,-0.000984459
Paroreomyza_maculata,Paroreomyza,Fringillidae,PASSERIFORMES,Passeroidea,-0.119778598,0.037112442,-0.021471971,0.002502587,-0.012053759,0.023710377,0.001005696,0.003299087
Parotia_carolae,Parotia,Paradisaeidae,PASSERIFORMES,Corvoidea,0.009230665,0.212202035,-0.066851481,-0.026294338,-0.033387914,-0.00605883,-0.017916444,-0.005402346
Parula_americana,Parula,Parulidae,PASSERIFORMES,Passeroidea,-0.131485546,-0.060358999,0.057715382,0.019338783,-0.024842904,-0.003785167,0.004748923,0.002054554
Parus_major,Parus,Paridae,PASSERIFORMES,Sylvioidea,0.055723857,-0.114928899,0.03929545,-0.013744522,-0.002562715,0.017908025,0.007420301,-0.009407022
Passer_domesticus,Passer,Passeridae,PASSERIFORMES,Passeroidea,0.204417279,0.027909275,0.004285105,-0.037142264,-0.031224424,0.033751004,0.005119039,0.001130223
Passerculus_sandwichensis,Passerculus,Emberizidae,PASSERIFORMES,Passeroidea,0.015739415,-0.078349435,0.023351116,-0.033006126,-0.047337882,0.014938298,0.016948431,0.002473358
Passerella_iliaca,Passerella,Emberizidae,PASSERIFORMES,Passeroidea,0.13746298,-0.164915288,0.048440832,-0.045786209,-0.063365754,0.035008212,0.024606823,0.000192081
Passerina_amoena,Passerina,Emberizidae,PASSERIFORMES,Passeroidea,0.137636332,-0.069519323,0.090424266,0.04690882,-0.009516078,0.025962791,-0.018650569,-0.014932212
Patagioenas_leucocephala,Patagioenas,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.077552266,0.099961314,-0.014169259,0.019761241,0.037588685,-0.027959442,0.001736292,-0.001482144
Patagona_gigas,Patagona,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.34907247,-0.032649905,0.011222824,-0.015621979,0.009044552,-0.001841323,-0.003863514,0.010582035
Pavo_cristatus,Pavo,Phasianidae,GALLIFORMES,GALLIFORMES,0.070767678,-0.087592568,0.010168812,0.023987578,0.046851742,0.044320321,0.0143104,0.008662782
Pedionomus_torquatus,Pedionomus,Pedionomidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.014265301,0.107570769,-0.005754823,-0.006139801,-0.019098171,-0.013601913,0.010304786,-0.006045447
Pelagodroma_marina,Pelagodroma,Hydrobatidae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.119491534,0.015945883,-0.062848008,0.013587273,0.015327781,-0.029941346,0.028748856,-0.007297815
Pelargopsis_melanorhyncha,Pelargopsis,Alcedinidae,CORACIIFORMES,CORACIIFORMES,-0.183319747,-0.015985335,0.008965119,-0.032091828,-0.03137133,-0.008913377,-0.001150366,0.006528346
Pelecanoides_magellani,Pelecanoides,Pelecanoididae,PROCELLARIIFORMES,PROCELLARIIFORMES,-0.00147395,0.117868993,-0.09779683,-0.000851926,0.031583686,-0.00249431,0.01011018,0.019236983
Pelecanus_crispus,Pelecanus,Pelecanidae,PELECANIFORMES,PELECANIFORMES,-0.327959555,-0.031132032,0.036725196,-0.012463882,0.047826479,0.024142103,0.001719923,-0.002149037
Pellorneum_albiventre,Pellorneum,Timaliidae,PASSERIFORMES,Sylvioidea,-0.046517088,-0.030836846,0.02840025,-0.001796439,-0.015696566,-0.005372838,0.003413634,-0.001811612
Peltops_blainvillii,Peltops,Cracticidae,PASSERIFORMES,Corvoidea,0.053911285,-0.024785012,0.034259387,0.025056755,0.055145845,-0.002467449,-0.020158792,0.007422522
Penelope_argyrotis,Penelope,Cracidae,GALLIFORMES,GALLIFORMES,0.100976379,0.003415765,-0.002888756,0.010985373,0.051877754,0.024658814,0.013557908,0.009915392
Penelopides_panini,Penelopides,Bucerotidae,BUCEROTIFORMES,BUCEROTIFORMES,-0.028318109,-0.064542612,-0.088630755,0.035515388,-0.039296948,0.044338925,-0.013606019,0.0277038
Penelopina_nigra,Penelopina,Cracidae,GALLIFORMES,GALLIFORMES,0.103147072,0.136010132,-0.070488607,0.007533639,0.026557061,0.034067976,0.010169419,0.007982413
Peneothello_sigillatus,Peneothello,Petroicidae,PASSERIFORMES,Petroicidae,0.004101328,0.161899219,-0.024415259,-0.01554017,0.007857691,-0.014060191,-0.009563027,0.002875833
Percnostola_rufifrons,Percnostola,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.054406383,-0.002729505,0.019255582,0.01114301,0.002158357,-0.014456413,0.001572431,-0.012518854
Perdicula_asiatica,Perdicula,Phasianidae,GALLIFORMES,GALLIFORMES,0.273373809,-0.115788567,-0.058226028,-0.038186117,-0.033300518,0.024698829,-0.00010118,-0.001123204
Perdix_perdix,Perdix,Phasianidae,GALLIFORMES,GALLIFORMES,0.252833692,0.024416195,0.017253084,-0.000725359,0.020070188,0.039055898,-0.002494881,-0.013021447
Pericrocotus_flammeus,Pericrocotus,Campephagidae,PASSERIFORMES,Corvoidea,0.1023576,0.143894898,-0.023157011,-0.013394043,0.017213519,-0.009584081,-0.001556931,-0.004041582
Periporphyrus_erythromelas,Periporphyrus,Cardinalidae,PASSERIFORMES,Passeroidea,0.257971818,-0.089932922,0.01774403,-0.040213822,-0.007572925,0.026631673,-0.026356417,-0.008447504
Perisoreus_canadensis,Perisoreus,Corvidae,PASSERIFORMES,Corvoidea,0.081486268,0.220326557,0.017775284,-0.046150718,-0.009401454,-0.025695765,-0.004984495,-0.003923094
Perissocephalus_tricolor,Perissocephalus,Cotingidae,PASSERIFORMES,Cotingidae,0.061712664,-0.069431403,0.066636917,-0.004820256,0.00276059,-0.019748552,-0.001993554,-0.002619697
Pernis_apivorus,Pernis,Accipitridae,ACCIPITRIFORMES,ACCIPITRIFORMES,0.183857319,0.037990752,-0.079176388,0.036201284,0.021802588,0.016981472,0.017099876,0.001099543
Petrochelidon_pyrrhonota,Petrochelidon,Hirundinidae,PASSERIFORMES,Sylvioidea,0.247914764,0.206117295,0.144180213,0.041018307,-0.029090857,-0.015131471,0.010861582,0.00336672
Petroica_multicolor,Petroica,Petroicidae,PASSERIFORMES,Petroicidae,-0.014071408,0.146352608,0.012668949,0.00051667,0.000784891,-0.010241765,-0.004492564,0.002037754
Petronia_petronia,Petronia,Passeridae,PASSERIFORMES,Passeroidea,0.19814408,-0.15645396,0.062543659,-0.055444361,-0.053639293,0.002368636,0.021792657,0.004486311
Petrophassa_albipennis,Petrophassa,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.091500804,0.249304312,-0.098752437,-0.01440938,0.035479975,0.004449689,-0.020425289,0.019105835
Peucedramus_taeniatus,Peucedramus,Peucedramidae,PASSERIFORMES,Passeroidea,-0.10629706,0.060147363,0.015969533,0.004868862,-0.016322551,-0.01356969,-0.00255953,-0.00255508
Pezopetes_capitalis,Pezopetes,Emberizidae,PASSERIFORMES,Passeroidea,0.111201343,-0.070081268,-0.013334549,-0.006168255,-0.055270062,0.031165962,0.000441303,0.002395516
Pezoporus_wallicus,Pezoporus,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.26444347,-0.224872453,0.013776271,0.012720767,0.057297306,0.0042613,-0.025777378,-0.008050109
Phacellodomus_rufifrons,Phacellodomus,Furnariidae,PASSERIFORMES,Furnariidae,-0.073760399,0.085031423,-0.051907773,0.013247647,-0.025875532,0.013398002,0.002766098,-0.004653349
Phaenicophaeus_cumingi,Phaenicophaeus,Cuculidae,CUCULIFORMES,CUCULIFORMES,0.108667467,-0.113883392,-0.078284898,0.043144815,0.007676806,0.016004168,-0.016784052,-0.025582417
Phaenicophilus_poliocephalus,Phaenicophilus,Thraupidae,PASSERIFORMES,Passeroidea,-0.02213414,-0.102442841,0.037940528,-0.009605782,-0.026591227,0.008208048,0.002159106,0.000106366
Phaenostictus_mcleannani,Phaenostictus,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.015446219,0.129046229,-0.037281062,-0.017934544,-0.026485994,-0.010292617,-0.012397479,-0.008035763
Phaeochroa_cuvierii,Phaeochroa,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.267016905,-0.019031416,0.012330238,-0.002708714,0.006306857,-0.007131193,-0.000586765,0.004399085
Phaeomyias_murina,Phaeomyias,Tyrannidae,PASSERIFORMES,Tyrannidae,0.063480695,0.010503991,0.09759531,-0.008993771,0.001506338,-0.020534918,-0.006994695,0.000257629
Phaeothlypis_rivularis,Phaeothlypis,Parulidae,PASSERIFORMES,Passeroidea,0.004870416,0.069569907,0.029483177,0.016676927,-0.004226928,-0.003346251,-0.00643851,0.002111267
Phaethon_rubricauda,Phaethon,Phaethontidae,PHAETHONTIFORMES,PHAETHONTIFORMES,-0.147495183,0.034853666,-0.092278723,0.011045998,-0.023642957,0.033678071,0.001316218,0.000441818
Phaethornis_malaris,Phaethornis,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.346156672,-0.081469769,-0.020390399,0.04954733,0.020617592,0.018519776,-0.012028247,0.010139551
Phaetusa_simplex,Phaetusa,Laridae,CHARADRIIFORMES,CHARADRIIFORMES,-0.212671895,0.029707829,-0.039040154,-0.004882778,-0.013757066,0.001544434,-0.003720548,0.010096095
Phainopepla_nitens,Phainopepla,Bombycillidae,PASSERIFORMES,Muscicapoidea,0.092232305,0.122519504,0.060160121,0.020471938,-0.007529765,-0.004922177,-0.000461973,0.001065014
Phainoptila_melanoxantha,Phainoptila,Bombycillidae,PASSERIFORMES,Muscicapoidea,0.049786087,0.002603123,0.019155682,-0.009078169,-0.014944142,-0.028429242,0.000446752,-0.002240002
Phalacrocorax_carbo,Phalacrocorax,Phalacrocoracidae,SULIFORMES,SULIFORMES,-0.153752336,0.189128596,-0.108620932,0.002568932,0.025954994,-0.02075656,0.011825262,-0.007382193
Phalaenoptilus_nuttallii,Phalaenoptilus,Caprimulgidae,CAPRIMULGIFORMES,CAPRIMULGIFORMES,0.203360286,0.193957228,0.087147686,0.064542635,0.012169898,0.010314631,0.003006672,-0.000870278
Phalaropus_fulicarius,Phalaropus,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.243705624,-0.126061862,0.066081628,-0.030056001,0.044371191,0.018283667,0.010766952,-0.007172502
Phalcoboenus_carunculatus,Phalcoboenus,Falconidae,FALCONIFORMES,FALCONIFORMES,0.098623874,0.03838279,-0.092540738,-0.010545943,-0.0010763,0.026462466,-0.002577773,-0.011447619
Phapitreron_leucotis,Phapitreron,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.049143906,0.09217398,-0.032167643,-0.019862092,0.050778024,-0.015262315,-0.014023091,0.003260402
Phaps_chalcoptera,Phaps,Columbidae,COLUMBIFORMES,COLUMBIFORMES,-0.154550931,0.083610302,-0.016769163,0.008372453,0.024786489,-0.018136863,-0.005593314,-0.006822725
Pharomachrus_mocinno,Pharomachrus,Trogonidae,TROGONIFORMES,TROGONIFORMES,0.282979491,0.240178014,0.025262174,0.023041383,-0.025777705,-0.005838072,-0.006056428,0.017443461
Phasianus_colchicus,Phasianus,Phasianidae,GALLIFORMES,GALLIFORMES,0.15032351,-0.056385913,0.015149137,-0.007729389,0.024907792,0.035373877,0.007748688,-0.008954012
Phedina_borbonica,Phedina,Hirundinidae,PASSERIFORMES,Sylvioidea,0.229762669,0.297512505,0.116000103,0.049370277,-0.024975027,-0.003658487,0.003685706,-0.006576783
Phegornis_mitchellii,Phegornis,Charadriidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.298836076,-0.158997079,0.058699041,0.014289952,0.011422759,0.009928893,0.016079394,0.0048979
Phelpsia_inornatus,Phelpsia,Tyrannidae,PASSERIFORMES,Tyrannidae,0.057173031,0.033552374,0.111081045,0.005972788,0.014601172,-0.016096785,-0.008018741,0.0027362
Pheucticus_chrysogaster,Pheucticus,Cardinalidae,PASSERIFORMES,Passeroidea,0.171135977,-0.115124103,0.016022154,0.011748365,0.004498184,0.030048304,-0.023098573,-0.021422322
Phibalura_flavirostris,Phibalura,Cotingidae,PASSERIFORMES,Cotingidae,0.234794195,0.037810756,0.094782462,0.005183811,0.006503607,-0.010318166,-0.009123298,-0.006145187
Phigys_solitarius,Phigys,Psittacidae,PSITTACIFORMES,PSITTACIFORMES,0.224178468,-0.191630377,-0.057093906,0.053125141,0.036803789,-0.006287017,0.003015655,0.013806097
Philemon_novaeguineae,Philemon,Meliphagidae,PASSERIFORMES,Meliphagoidea,-0.080374969,-0.163485135,-0.00694179,-0.002128111,-0.036538801,0.011520488,0.008038006,0.015090922
Philentoma_pyrhoptera,Philentoma,Muscicapidae,PASSERIFORMES,Corvoidea,0.001838771,0.162463274,0.024027419,-0.013756352,0.010851598,-0.017593678,-0.01601189,0.013018191
Philepitta_schlegeli,Philepitta,Philepittidae,PASSERIFORMES,Eurylaimides,0.118359466,-0.006069722,0.064222168,0.024294298,-0.023071112,-0.013811305,0.008248667,-0.004846073
Philesturnus_carunculatus,Philesturnus,Callaeatidae,PASSERIFORMES,Corvoidea,-0.190817421,-0.071670874,-0.003398476,-0.013344411,-0.002030288,0.039099696,0.007938232,0.008227211
Philetairus_socius,Philetairus,Passeridae,PASSERIFORMES,Passeroidea,0.114117225,-0.09748681,0.002134744,-0.025136467,-0.052694345,0.011190114,-0.000108522,-0.014168761
Philomachus_pugnax,Philomachus,Scolopacidae,CHARADRIIFORMES,CHARADRIIFORMES,-0.295163902,-0.063250018,0.034998891,-0.002705577,0.006567787,0.007092475,0.010792052,0.004464222
Philortyx_fasciatus,Philortyx,Odontophoridae,GALLIFORMES,GALLIFORMES,0.319762851,-0.081248094,-0.025796862,-0.021285093,0.022859667,0.033872365,-0.00165026,0.006905659
Philydor_ruficaudatum,Philydor,Furnariidae,PASSERIFORMES,Furnariidae,-0.030663519,0.092648605,-0.025215793,-0.022223723,-0.052737987,-0.020180302,-0.006224479,-0.012357849
Phimosus_infuscatus,Phimosus,Threskiornithidae,PELECANIFORMES,PELECANIFORMES,-0.320346505,-0.193182527,0.015671414,0.07732851,0.032875834,0.012194491,0.009861658,0.012692983
Phlegopsis_nigromaculata,Phlegopsis,Thamnophilidae,PASSERIFORMES,Thamnophilidae,-0.032404197,0.039967641,0.024292742,-0.008506022,-0.01687058,-0.017780183,-0.003002605,-0.005232008
Phleocryptes_melanops,Phleocryptes,Furnariidae,PASSERIFORMES,Furnariidae,-0.216096302,-0.014740568,-0.021721296,-0.005695883,-0.005692274,0.004714238,-0.001454822,0.005980895
Phlogophilus_hemileucurus,Phlogophilus,Trochilidae,APODIFORMES,TROCHILIFORMES,-0.30035519,-0.047339102,0.025425044,-0.025656344,-0.003554546,-0.004227761,0.000932758,0.008197491
Phodilus_badius,Phodilus,Tytonidae,STRIGIFORMES,STRIGIFORMES,0.25438976,-0.059114063,-0.072181963,0.066866829,0.014485072,-0.026634786,0.002217798,-0.015577945
